date,open,high,low,close,volume,ma_5,ma_10,ma_20,ma_ratio_5_20,rsi_14,macd,macd_signal,daily_return,volatility_10,volatility_20,volume_change,volume_ma_10,high_low_range,target_return,target_direction
2016-08-05,693.0,698.0,685.0,688.05,440450,708.152,713.525,701.475,1.0095185145586087,49.04962153069807,12.546481266809337,15.964289570621455,-0.01048407973077925,0.018090972947747558,0.01708320541212408,0.24245416078984494,318735.0,0.018893975728508105,0.0022527432599375175,1
2016-08-08,692.0,694.0,682.01,689.6,188450,698.116,712.32,702.5989999999999,0.9936194045251987,49.83767585116125,10.382364957394088,14.847904647975982,0.0022527432599375175,0.018100339291740382,0.015406274257665567,-0.5721421273697356,321725.0,0.017386890951276116,-0.004219837587006947,0
2016-08-09,689.97,694.11,685.0,686.69,427850,693.0260000000001,710.8779999999999,702.6890000000001,0.9862485395388287,48.69063109954461,8.336377934833422,13.545599305347471,-0.004219837587006947,0.018116000075804144,0.014289684644010888,1.2703634916423456,358355.0,0.013266539486522321,0.027188396510798185,1
2016-08-10,687.0,706.99,687.0,705.36,582550,693.008,709.524,703.9135,0.9845073293806696,49.260093292584834,8.127739920749377,12.462027428427852,0.027188396510798185,0.01842623950018511,0.015414812202117543,0.36157531845272883,376210.0,0.028340138369059784,-0.004026312804808918,0
2016-08-11,709.99,711.98,701.51,702.52,131950,694.4440000000001,706.707,704.546,0.9856616885199831,48.703880407124686,7.645100565888697,11.498642055920023,-0.004026312804808918,0.017288182546494776,0.015228468023895388,-0.7734958372671874,348280.0,0.014903490292091367,-0.004270341057905802,0
2016-08-12,702.0,711.0,695.1,699.52,128750,696.738,702.4449999999999,705.1065,0.9881315801230028,49.14547059295515,6.940524426714205,10.58701853007886,-0.004270341057905802,0.015887646218169175,0.015257844098998502,-0.02425161045850699,336255.0,0.022729871912168312,-0.0005575251601097619,0
2016-08-15,700.01,704.78,697.0,699.13,68000,698.644,698.38,705.5475,0.9902154000970878,49.2046915167095,6.278300677483799,9.725274959559847,-0.0005575251601097619,0.015956874366558484,0.015253759153185175,-0.4718446601941747,329610.0,0.01112811637320666,0.00961194627608597,1
2016-08-16,699.54,723.0,699.54,705.85,436600,702.476,697.751,706.3405,0.9945288426757349,44.246539105898975,6.223985196719468,9.02501700699177,0.00961194627608597,0.011953692319303662,0.015377599218055383,5.420588235294118,296860.0,0.03323652334065316,0.006927817524969848,1
2016-08-17,706.01,714.99,706.01,710.74,313300,703.5519999999999,698.28,707.3820000000001,0.9945856694120007,40.63468218946576,6.500587196727793,8.520131044938976,0.006927817524969848,0.01176618018165929,0.015425270774041232,-0.2824095281722401,307240.0,0.01263471874384447,-0.010693080451360637,0
2016-08-18,715.0,715.0,701.0,703.14,99650,703.676,699.0600000000001,707.179,0.9950465158043439,31.005260081823508,6.0369495933528015,8.023494754621742,-0.010693080451360637,0.011292731405263295,0.01461384219893658,-0.6819342483242898,281755.0,0.019910686349802316,-0.009457576016156044,0
2016-08-19,695.06,704.5,690.0,696.49,222950,703.0699999999999,699.904,706.7145,0.994843037747209,29.761570827489507,5.074419281952373,7.4336796600878685,-0.009457576016156044,0.011179089443206999,0.014756958686377268,1.2373306573005518,260005.0,0.020818676506482506,0.003273557409295247,1
2016-08-22,697.0,700.0,689.35,698.77,77250,702.998,700.8210000000001,706.5705,0.9949438874110934,41.80659394533644,4.444352294023815,6.835814186875058,0.003273557409295247,0.011193654644290243,0.014725728958184225,-0.6535097555505719,248885.0,0.015241066445325325,-0.004865692574094416,0
2016-08-23,698.99,700.7,690.1,695.37,220900,700.9019999999999,701.6890000000001,706.2835,0.9923805384098594,43.56321839080458,3.6288371063986915,6.194418770779785,-0.004865692574094416,0.011231339859504825,0.014763931534798592,1.859546925566343,228190.0,0.015243683219005742,-0.0032069258092813913,0
