date,open,high,low,close,volume,ma_5,ma_10,ma_20,ma_ratio_5_20,rsi_14,macd,macd_signal,daily_return,volatility_10,volatility_20,volume_change,volume_ma_10,high_low_range,target_return,target_direction
2016-08-05,61.5,63.2,61.48,62.15,464000,62.20399999999999,62.61900000000001,61.4745,1.011866708960626,60.54490413723513,0.9682659454028553,1.1171948338604478,0.010733452593917558,0.009965052453247717,0.011595343442787006,3.758974358974359,211750.0,0.027674979887369364,0.025422365245374,1
2016-08-08,62.25,64.85,62.25,63.73,627500,62.366,62.67,61.761,1.0097958258447888,61.325420375865505,1.02736471883739,1.0992288108558363,0.025422365245374,0.012632843068050459,0.01254328124525171,0.3523706896551724,252950.0,0.040797112819708055,-0.004393535226737688,0
2016-08-09,64.0,64.0,63.15,63.45,50000,62.556,62.741,62.0145,1.0087318288464795,56.26304801670149,1.0396231342765603,1.087307675539981,-0.004393535226737688,0.012433523696679043,0.012700436928703962,-0.9203187250996016,246500.0,0.01339637509850278,-0.009456264775413725,0
2016-08-10,63.0,63.4,62.8,62.85,28500,62.734,62.775999999999996,62.234,1.0080341935276538,49.525816649104335,0.9895165009679232,1.0677494406255696,-0.009456264775413725,0.01280801914083435,0.013055354970875153,-0.43000000000000005,231750.0,0.009546539379474963,0.01320604614160703,1
2016-08-11,63.0,64.0,62.75,63.68,162500,63.172000000000004,62.852999999999994,62.508500000000005,1.0106145564203268,47.70742358078604,1.0051934520683545,1.0552382429141267,0.01320604614160703,0.01331230596222338,0.01306545833870155,4.701754385964913,213100.0,0.019629396984924625,0.004711055276381826,1
2016-08-12,64.14,64.4,63.0,63.98,414000,63.538,62.870999999999995,62.73350000000001,1.0128240892027385,54.42890442890443,1.0299523915109319,1.0501810726334877,0.004711055276381826,0.01261644901410183,0.012395851058377172,1.5476923076923077,212850.0,0.02188183807439834,0.02938418255704911,1
2016-08-15,64.1,66.69,64.1,65.86,993000,63.964,63.165,63.0235,1.0149230049108666,65.63126252505012,1.1875845817692365,1.0776617744606374,0.02938418255704911,0.01448696095902625,0.013615507829954361,1.3985507246376812,305450.0,0.03932584269662927,0.008958396598846008,1
2016-08-16,66.31,67.4,66.1,66.45,761000,64.56400000000001,63.56,63.274,1.0203875209406708,69.11907066795746,1.344617385170821,1.1310528966026743,0.008958396598846008,0.013960519574839727,0.012971074912558889,-0.2336354481369587,375500.0,0.019563581640331246,-0.012791572610985846,0
2016-08-17,66.5,67.15,64.61,65.6,677500,65.114,63.924,63.4415,1.0263628697303817,62.48839368616527,1.3845192409963332,1.181746165481406,-0.012791572610985846,0.0145031723547735,0.013300079065194882,-0.10972404730617613,427550.0,0.03871951219512205,-0.006402439024390083,0
2016-08-18,65.75,65.75,64.5,65.18,274000,65.414,64.29299999999999,63.5535,1.0292745482152832,56.699029126213645,1.3664991081986955,1.2186967540248639,-0.006402439024390083,0.014386028490211386,0.013295211238488827,-0.5955719557195571,445200.0,0.01917766185946609,-0.01902424056459051,0
2016-08-19,65.0,65.01,63.5,63.94,219000,65.406,64.47200000000001,63.545500000000004,1.0292782337065567,54.784240150093794,1.2378907522096725,1.2225355536618256,-0.01902424056459051,0.016241701892306813,0.013471094830388365,-0.2007299270072993,420700.0,0.02361588989677831,0.0009383797309978625,1
2016-08-22,64.0,64.2,63.0,64.0,139000,65.034,64.499,63.584500000000006,1.0227964362383914,57.28155339805825,1.1278085274067635,1.2035901484108134,0.0009383797309978625,0.014196192715574488,0.013080200428612732,-0.365296803652968,371850.0,0.018750000000000044,0.00406250000000008,1
2016-08-23,63.9,64.61,63.55,64.26,249000,64.596,64.58000000000001,63.6605,1.0146951406288045,61.47704590818365,1.0494499919924465,1.17276211712714,0.00406250000000008,0.014123114953859308,0.012950569500299436,0.7913669064748201,391750.0,0.01649548708372241,-0.00793650793650802,0
