date,open,high,low,close,volume,ma_5,ma_10,ma_20,ma_ratio_5_20,rsi_14,macd,macd_signal,daily_return,volatility_10,volatility_20,volume_change,volume_ma_10,high_low_range,target_return,target_direction
2016-08-05,51.78,52.0,51.4,51.63,1781500,51.970000000000006,52.039,51.802,1.0032431180263313,61.39410187667563,0.4085082050792366,0.49954456414558834,-0.0028968713789107037,0.006424848008300907,0.009908705541237801,31.68807339449541,332400.0,0.011621150493898924,0.010652721286073863,1
2016-08-08,51.75,52.3,51.75,52.18,612500,51.9,52.057,51.88100000000001,1.0003662227019523,63.451776649746236,0.404773922727685,0.4805904358620077,0.010652721286073863,0.007371018607578986,0.009568245495472055,-0.656188605108055,387500.0,0.01054043694902256,-0.008623993867382218,0
2016-08-09,52.07,52.2,51.63,51.73,58000,51.774,52.015,51.9055,0.9974665497875947,46.3068181818181,0.3613379588029275,0.45673994045019173,-0.008623993867382218,0.007819594371930649,0.009455044484240394,-0.9053061224489796,387400.0,0.01101875120819641,0.0003866228494104895,1
2016-08-10,52.15,52.19,51.61,51.75,113000,51.814,52.001999999999995,51.89200000000001,0.9984968781315037,46.153846153846104,0.32478456303506675,0.4303488649671668,0.0003866228494104895,0.007668483386259995,0.008800021994975472,0.9482758620689655,391700.0,0.011207729468599001,-0.004251207729468631,0
2016-08-11,51.8,51.8,51.5,51.53,103500,51.763999999999996,51.947,51.8765,0.9978313880080575,43.12668463611863,0.2748947565156925,0.399258043276872,-0.004251207729468631,0.007617627888286118,0.008817096723923423,-0.08407079646017701,303750.0,0.00582185134872884,0.0009703085581214133,1
2016-08-12,51.99,51.99,51.45,51.58,81500,51.754,51.862,51.85549999999999,0.998042637714418,44.35483870967739,0.2366632014761194,0.3667390749167215,0.0009703085581214133,0.0071711085887357605,0.008787438087571278,-0.2125603864734299,304600.0,0.01046917409848777,0.002132609538580743,1
2016-08-15,51.6,51.8,51.56,51.69,65500,51.65599999999999,51.778,51.900999999999996,0.9952794743839232,43.74999999999999,0.21278761617188025,0.33594878316775323,0.002132609538580743,0.007183729908090793,0.006910629766180166,-0.19631901840490795,302250.0,0.004643064422518764,0.006771135616173263,1
2016-08-16,51.5,52.1,51.5,52.04,145500,51.718,51.746,51.947,0.9955916607311298,52.12765957446804,0.21957697109109375,0.31267442075242136,0.006771135616173263,0.007612751156305872,0.0069139795089526255,1.2213740458015265,312500.0,0.01152959262106075,0.002305918524212025,1
2016-08-17,52.0,52.8,52.0,52.16,1401500,51.8,51.806999999999995,51.95550000000001,0.9970070541136162,51.086956521739104,0.23196661416351816,0.29653285943464075,0.002305918524212025,0.005546242994014535,0.00580397608159987,8.632302405498281,441700.0,0.015337423312883382,-0.012461656441717817,0
2016-08-18,52.25,52.25,51.47,51.51,119500,51.79600000000001,51.78000000000001,51.93000000000001,0.997419603312151,38.442211055276374,0.18717825344631933,0.2746619382369765,-0.012461656441717817,0.006862954956090836,0.006452953295153801,-0.914734213342847,448200.0,0.015142690739662224,-0.0033003300330032292,0
