date,open,high,low,close,volume,ma_5,ma_10,ma_20,ma_ratio_5_20,rsi_14,macd,macd_signal,daily_return,volatility_10,volatility_20,volume_change,volume_ma_10,high_low_range,target_return,target_direction
2023-11-01,138.0,139.0,136.5,137.01,1135954,136.76799999999997,134.997,130.05,1.051657054978854,82.36525379382525,4.388036733472319,3.8192369608549432,-0.0030561012879285476,0.010599659176641466,0.0114558021244552,-0.2489873149085361,1601656.9,0.018246843296109774,-0.013575651412305545,0
2023-11-02,137.11,138.49,134.65,135.15,797885,136.598,135.247,130.8,1.0443272171253823,69.62833914053435,4.179410945483539,3.891271757780663,-0.013575651412305545,0.010240429946930451,0.012344363126744444,-0.2976080017324645,1224490.4,0.028412874583795808,0.04772475027746936,1
2023-11-03,136.9,143.4,135.1,141.6,5199507,137.404,136.11200000000002,131.834,1.042250102401505,81.23348017621147,4.482858992552366,4.009589204735004,0.04772475027746936,0.017749584834634544,0.015480194821579793,5.516612043088917,1613451.0,0.05861581920903963,0.0016949152542373724,1
2023-11-06,142.02,143.78,139.38,141.84,1179922,138.606,136.938,132.864,1.0432171242774566,80.67150635208715,4.68866177595325,4.1454037189786535,0.0016949152542373724,0.01780842634233846,0.015499083746309086,-0.7730704084060277,1563922.2,0.0310208685843204,0.006063169768753429,1
2023-11-07,141.0,144.55,141.0,142.7,2203138,139.66,137.874,133.76,1.0441088516746413,80.22284122562675,4.865075218492933,4.28933801888151,0.006063169768753429,0.01759045098008846,0.014674266240624076,0.8671895260873177,1714206.8,0.024877365101611856,0.021023125437981793,1
2023-11-08,142.7,146.47,142.5,145.7,9764905,141.39799999999997,139.083,134.77050000000003,1.0491761921191949,80.25034770514605,5.187164665286218,4.468903348162452,0.021023125437981793,0.018020819085838198,0.015008160988241336,3.4322711514212907,2539618.4,0.027247769389155792,0.026904598490048226,1
2023-11-10,145.8,153.2,145.7,149.62,3590067,144.29199999999997,140.445,136.0195,1.0608184855847873,83.08852719333072,5.693107512029826,4.713744180935927,0.026904598490048226,0.01873504447496451,0.015198776309432432,-0.6323500331032406,2770900.0,0.050126988370538694,-0.0122309851624115,0
2023-11-13,150.0,150.97,146.3,147.79,1336903,145.52999999999997,141.467,136.9895,1.0623441942630638,76.9230769230769,5.878639856207542,4.94672331599025,-0.0122309851624115,0.019950546554696445,0.015095487160751235,-0.6276105710561948,2765820.4,0.031598890317342095,-0.014953650449962663,0
2023-11-14,147.98,147.98,144.2,145.58,1613067,146.278,142.442,137.89749999999998,1.0607734005330047,71.57968970380823,5.78071061183158,5.113520775158516,-0.014953650449962663,0.020219073463796457,0.015558807399502,0.20656996057305577,2833391.1,0.025965105096853968,0.00027476301689777216,1
2023-11-15,145.58,146.0,142.97,145.62,3545898,146.862,143.261,138.7625,1.0583695162597964,71.34731603270532,5.641299259550351,5.219076472036884,0.00027476301689777216,0.020252871053991414,0.0156266046857248,1.1982335513651945,3036724.6,0.020807581376184596,-6.867188572989846e-05,0
2023-11-16,145.0,146.45,144.0,145.61,2234847,146.844,144.121,139.559,1.0522001447416505,68.66019417475735,5.466987809648515,5.268658739559211,-6.867188572989846e-05,0.02012629766131619,0.015659856139782307,-0.36973736977205773,3146613.9,0.01682576746102595,-0.009065311448389735,0
2023-11-17,145.85,146.46,143.75,144.29,873703,145.77800000000002,145.035,140.141,1.0402237746269831,63.17647058823531,5.162818009188129,5.2474905934849945,-0.009065311448389735,0.01967727749966314,0.015466005456050936,-0.609054669066831,3154195.7,0.018781620347910515,0.01178182826252705,1
2023-11-20,145.94,147.47,143.01,145.99,1308109,145.41800000000003,145.474,140.793,1.0328496445135769,69.95286724273369,5.001285339207044,5.198249542629405,0.01178182826252705,0.013747722254442221,0.015545415001875553,0.4972009939304318,2765055.9,0.030550037673813327,0.004931844646893557,1
2023-11-21,146.0,148.99,146.0,146.71,1297930,145.644,145.961,141.4495,1.0296536926606317,68.87713588283157,4.875169596752272,5.133633553453978,0.004931844646893557,0.013747961768636551,0.0155454333556719,-0.007781461636606757,2776856.7,0.02038034217163117,0.044850385113489155,1
2023-11-22,147.5,154.3,147.0,153.29,2730894,147.17800000000003,147.02,142.447,1.0332123526644998,76.48015614834094,5.245703763242119,5.156047595411607,0.044850385113489155,0.01902200420299159,0.01783277428928489,1.1040379681492838,2829632.3,0.04762215408702467,0.057016113249396705,1
2023-11-23,153.0,163.0,152.5,162.03,3188282,150.46200000000002,148.653,143.868,1.0458336808741349,85.72567783094098,6.173436186979245,5.359525313725134,0.057016113249396705,0.024511048718674985,0.020966050214793815,0.1674865446992817,2171970.0,0.06480281429364933,-0.008948960069122935,0
2023-11-24,162.5,166.0,160.01,160.58,1908471,153.71999999999997,149.74900000000002,145.09699999999998,1.0594292094254187,79.09258123850401,6.714270009713687,5.630474252922845,-0.008948960069122935,0.024539246403466046,0.02128388317607864,-0.4014108538705171,2003810.4,0.037302279237763164,-0.015755386723128706,0
2023-11-27,158.49,161.5,149.5,158.05,8995965,156.132,150.77500000000003,146.121,1.068511712895477,73.21684331137212,6.8596609533408355,5.876311593006443,-0.015755386723128706,0.024874875491640018,0.02194695457714612,3.713702749478509,2769716.6,0.07592534008225245,0.006706738373932319,1
2023-11-28,158.17,160.98,156.03,159.11,4241449,158.61200000000002,152.128,147.28500000000003,1.0769053196184268,73.36941042438055,6.979956866970696,6.097040647799294,0.006706738373932319,0.02366377481403344,0.02144733099639409,-0.5285165071229156,3032554.8,0.031110552447991883,-0.01621519703349894,0
2023-11-29,159.51,161.8,156.5,156.53,5217781,159.26,153.219,148.23999999999998,1.074338909875877,65.60968578841164,6.788850168339167,6.235402551907269,-0.01621519703349894,0.02489519417866505,0.022101855871200553,0.23018831536109485,3199743.1,0.03385932409122859,-0.010796652398901152,0
2023-11-30,159.8,161.0,152.5,154.84,2247161,157.822,154.142,149.13150000000002,1.0582740735525358,58.04066543438077,6.426942069202369,6.27371045536629,-0.010796652398901152,0.02548291523877081,0.02234909324192157,-0.5693263094024068,3200974.5,0.054895375871867734,0.0018729010591578277,1
